-7.720245152446694181e-01,6.964651796467692391e-01,-8.684736982130625282e-01,6.148027670963014391e-01
-1.510828277835858380e+00,-6.933053894439804576e-01,2.995192146813761003e+00,-1.309637165629581990e+00
2.142482080895391938e+00,-1.731888681015245401e+00,1.951445989012587701e+00,-1.460659581809860219e+00
-1.058506662415183097e+00,1.155507431586302980e+00,-1.648743184603920664e+00,1.088077601772751590e+00
-4.664560783015947454e-01,6.898637467379960253e-02,2.785208175355546878e-01,-5.846237889254592840e-02
1.135061339302764427e+00,-3.194619409569581913e-03,-1.053722725532034499e+00,3.434958772148034578e-01
1.166687318817741792e-01,4.841504420595850178e-01,-1.214446955156859520e+00,6.273467861394694811e-01
-6.401907603089993515e-01,2.886638136196648663e-01,-6.063491024124034734e-02,1.568129591767493114e-01
-1.514123280845453223e+00,-2.178032500646056302e-01,1.912628577835878918e+00,-7.295751352837533954e-01
2.777597511863826085e+00,-8.720982053083005114e-01,-6.052704784921703052e-01,-2.155981193184324518e-01
1.324023575626016136e+00,-1.018611536225066505e+00,1.087992926292750351e+00,-8.395240541952382340e-01
4.885393424664631334e-01,4.640563173774386874e-01,-1.516180946497001081e+00,7.166071354554791606e-01
1.529299866953393261e+00,-3.110244281859338988e-01,-7.194211996982298185e-01,8.798503083508812939e-02
-1.287894198500731946e+00,-3.032274380895203514e-01,1.896193766853997653e+00,-7.647244854333764552e-01
4.106431626972149029e-01,-4.390096853308309566e-01,6.184706216892583708e-01,-4.107937129909004503e-01
-8.114494711786419678e-01,5.655003137209788644e-01,-5.326079117115383177e-01,4.426953005669041485e-01
1.614630806149681241e+00,-1.286270246269047401e+00,1.427448723626266069e+00,-1.077662892875122180e+00
5.941732545005253829e-01,1.862261389257296451e-01,-9.805954084512357172e-01,4.094252125673800147e-01
-3.523813294595188328e-01,6.812723950892903835e-01,-1.226054363428845217e+00,7.246740204620940595e-01
7.533133324183808321e-01,1.000729681975110336e-01,-9.326533339152075497e-01,3.528516043657715096e-01
1.882030027039840903e+00,-1.491632868204578966e+00,1.646367141258014977e+00,-1.246778111038463921e+00
6.188218041010973280e-02,-8.189378299750856016e-02,1.291306021303917362e-01,-8.113557310014764268e-02
5.553081044365415497e-01,-6.929640219979328608e-02,-3.608688133622365291e-01,8.527779692896329811e-02
-1.025340132455243358e+00,9.303289605169018373e-01,-1.165629462882507017e+00,8.230572780510246877e-01
-1.596332279216172712e+00,-2.438219663731346631e-01,2.048879420647074845e+00,-7.865314780503440684e-01
2.485477863898728046e+00,-2.068620819141615552e+00,2.399635889224371876e+00,-1.767172977847023096e+00
1.449691745003258703e-01,-3.040625362859767367e-01,5.587087380473019227e-01,-3.271991943714060436e-01
-6.098566145963366658e-01,6.261305209290310772e-03,5.557775984641339928e-01,-1.790028544054962090e-01
-3.892195908927149617e-01,3.069514580972705353e-01,-3.369876482501965587e-01,2.559735976134082658e-01
-8.852896287436569089e-01,9.493106854911929071e-01,-1.339882046703277707e+00,8.891174330255772196e-01
4.376732173566170170e-01,4.607679291007155120e-02,-5.143222759704335623e-01,1.902618823394424674e-01
9.815184317762554178e-01,1.260035027586121036e-02,-9.462583813687790446e-01,3.158038279598092690e-01
-1.058145207685505795e+00,-1.094837253982542807e-01,1.239085935728203802e+00,-4.576493019222680481e-01
5.555201780060056160e-01,-5.799140532990152419e-01,8.047506208359815894e-01,-5.386394669742868846e-01
-7.365003859345558013e-01,4.852415781910386916e-01,-4.194248671760134606e-01,3.675570691641107390e-01
-2.452454905693083553e+00,-5.494773791568541288e-01,3.547011321336515088e+00,-1.422073882811758061e+00
-5.076584767190596148e-01,-1.615432246928348858e-01,8.433695093624853367e-01,-3.527834015489844655e-01
1.302920969727069389e-01,2.668032211157328470e-01,-7.309448849904975898e-01,3.659149330551642598e-01
1.434088711623062284e+00,-1.194457632074372944e+00,1.386591153134378640e+00,-1.020723718128181412e+00
9.252983008434925161e-01,-7.451896609126906768e-01,8.364439977971989126e-01,-6.274334264854600773e-01
1.270269430233175623e+00,-4.819303252068617843e-02,-1.077372412003758217e+00,3.298892948569310812e-01
1.996138166057899621e+00,-2.664946176601283856e-01,-1.257474000988279217e+00,2.852828170659731932e-01
-2.477976784455781178e+00,9.453982168006491715e-01,1.578402055477651222e-01,3.968744746601713391e-01
-2.194865747308127446e+00,2.362921230174687137e-01,1.512194632326083088e+00,-3.830137702057067051e-01
2.133986266787357700e-02,-1.034461432285381788e+00,2.341884837100299599e+00,-1.257595533630749385e+00
-6.933433273170823696e-01,3.730090286384027398e-01,-2.035226482136153203e-01,2.436160253319714641e-01
-3.080533853984221082e+00,2.384584848191324102e+00,-2.564791778730815874e+00,1.971161258123698135e+00
-8.922328125534436660e-01,7.236711441920532506e-01,-8.182224427035356129e-01,6.112575942112127292e-01
2.996371707976607901e+00,-2.563237962661169878e+00,3.051355877230673919e+00,-2.215236833380400228e+00
1.931184223341143813e+00,-4.156964876788563079e-01,-8.561067395854533579e-01,8.307600081135074754e-02
-6.937523923257332692e-01,3.183545460483833134e-01,-7.835578106684737421e-02,1.767022558500596363e-01
-5.880722367907769144e-01,6.259999642898624039e-02,4.067845156596794354e-01,-1.034887751884242535e-01
-1.519843327927817400e+00,1.831076891932967188e+00,-2.759929159137869181e+00,1.772435407188701850e+00
-3.376195427553340789e+00,1.045410290628890460e+00,7.691215199319633156e-01,2.441796057204049242e-01
-6.010118208662684758e-02,-3.270587733721231904e-01,8.029053980650279199e-01,-4.180652821983071865e-01
7.963025422165493916e-01,2.450661314461669293e-01,-1.303879597095346732e+00,5.431927381465989635e-01
1.710814458576653152e+00,-1.389753291236078159e+00,1.573807047677704851e+00,-1.174682461659208643e+00
1.421236178661854588e+00,-1.127924629170718784e+00,1.246700307767944826e+00,-9.433531028934257767e-01
2.329717580598091864e+00,-7.589166546358012688e-01,-4.450183091822124126e-01,-2.143678898645531572e-01
-8.097903252279493591e-01,3.968618743226873247e-01,-1.491316469810085588e-01,2.371244854116580369e-01
1.528130762015085242e+00,-1.303576517569423610e+00,1.547818853690372976e+00,-1.125285829879146604e+00
1.728771556850239755e+00,-3.471471935840609313e-01,-8.234067531806701368e-01,1.048932985154752140e-01
-1.449202328057423994e-01,5.767865892662289717e-02,3.777336943850295725e-03,2.612950381852375409e-02
-9.062701513138482490e-01,7.739243520878765770e-01,-9.198365268034258690e-01,6.683714392868198573e-01
-3.444989914436411560e-01,2.506145213571434049e-01,-2.501651498143124819e-01,2.008163441812610972e-01
-1.177894543621868184e+00,1.141275410321686001e+00,-1.504649608920655357e+00,1.034145708163348276e+00
1.057676065631491191e+00,2.328784393245807161e-02,-1.041849105036454892e+00,3.521730984499347739e-01
1.362900955846932716e+00,-1.261565031152934502e+00,1.606351420419443787e+00,-1.124517837447364554e+00
1.464377390961770553e+00,1.343567326108608129e-01,-1.675606744010764704e+00,6.123769282383844104e-01
1.259574683548551732e+00,-1.035975398553919957e+00,1.187881882512190401e+00,-8.804683368201235982e-01
-1.352984801454986785e+00,1.370181002601683184e+00,-1.863607466822926551e+00,1.260283092409755001e+00
-8.127630226885329545e-01,3.329005495849429730e-01,-3.194493103878537354e-04,1.580529880695228373e-01
-1.682726729642438190e+00,-2.412291103290787331e-01,2.123718114410471092e+00,-8.098050746992078164e-01
-1.860651159273472022e+00,-1.332520513198093282e-01,2.043507756980607049e+00,-7.323115449171436753e-01
-2.044462049230023837e+00,1.018148345478816719e+00,-4.134941414438202401e-01,6.184588043974206251e-01
-1.399323549943728207e+00,1.601907649793245181e+00,-2.349358730004682982e+00,1.529273859710532646e+00
-6.874550295611616679e-01,8.656583985638551804e-01,-1.333820185166479710e+00,8.474428842675882922e-01
-2.493911379397051320e+00,1.021125922254424223e+00,-1.625365016728608225e-04,4.845378460037416679e-01
-2.294556673631552579e-01,4.936877312667396489e-01,-9.126767825529158440e-01,5.330657814924952831e-01
5.164605471124513736e-01,-5.985651665583442416e-01,8.838455533174182088e-01,-5.733860873114550172e-01
2.925139587762086713e+00,-2.385422227645157989e+00,2.711960889659710716e+00,-2.019744910664917459e+00
1.145739161353203528e+00,-2.034756037916575777e-01,-6.064320733207678726e-01,1.020176922415794718e-01
2.436970479773371334e+00,-1.895355013213113615e+00,2.049386774778182208e+00,-1.570285944147602031e+00
-4.977201080203947914e-01,-7.936107639913656531e-01,2.277185681559120489e+00,-1.122137334875537906e+00
1.550179473031704225e+00,-1.858584570570208649e-01,-1.024711669484420717e+00,2.473301271112054722e-01
-7.273359834485557673e-01,3.378817964449071787e-01,-9.154666780661158132e-02,1.902861599451005636e-01
1.189237723021987492e+00,-1.018784420145014469e+00,1.214380852610624117e+00,-8.809882202914575133e-01
-1.031591737426359234e+00,8.923784864112417337e-01,-1.073138978297476731e+00,7.747678665030744982e-01
-2.951343857518194280e+00,2.381099973568905626e-01,2.215174018970034631e+00,-6.123219078644975832e-01
-7.505911520186774322e-01,3.208872098959359986e-01,-3.100730842597942960e-02,1.624009930303796090e-01
-5.757977250214587617e-01,1.525223868516733805e-01,1.900042429377557518e-01,1.015445760583822549e-02
-8.721295599967680001e-01,7.127095661043157948e-01,-8.119873276525049199e-01,6.040152392823288086e-01
-2.387341441796034802e-01,-1.123418249568164384e-01,4.796539685238375705e-01,-2.103509154753765986e-01
-1.136700478297434147e+00,1.223975608022664030e+00,-1.731973528193586187e+00,1.147814508566945779e+00
9.348436399858013335e-01,2.681626292893948826e-01,-1.486115891453637872e+00,6.138192326099051188e-01
4.272821202942073127e-01,-4.892400139867306152e-01,7.176005646813889971e-01,-4.670833412530305262e-01
1.500347295590839902e+00,8.290156285902586242e-03,-1.421401034398884544e+00,4.693307845955050905e-01
8.570706684001176967e-01,-7.651887279674407516e-01,9.458817640422078066e-01,-6.727544983333002548e-01
-1.236246977439883654e+00,-1.098347363531235014e-02,1.180678340493936940e+00,-3.917908451405734960e-01
-8.548399955403813699e-01,5.425473394554948259e-01,-4.396428058697157137e-01,4.013662194950617934e-01
-6.631155923386058415e-01,3.663783471819399562e-01,-2.166396481106351857e-01,2.447648136019808518e-01
1.101389535358578087e+00,1.157399702215261145e-01,-1.293793211928482290e+00,4.785299922471744072e-01
7.664847358707815861e-01,-6.323904066822801928e-01,7.273596532690489447e-01,-5.381979845972680865e-01
-9.128022801866506608e-01,-3.155537517348965260e-01,1.573713514474024411e+00,-6.649858368236777340e-01
2.359697080268391201e+00,-1.964364941346825377e+00,2.279179456600350484e+00,-1.678267569085342581e+00
-7.586002710284523998e-01,2.941846716246061533e-01,3.744529382642203252e-02,1.273188129265244994e-01
1.685432145482407496e+00,-7.676018562086035779e-02,-1.400229171279489204e+00,4.220455718249835897e-01
9.678544205085339858e-01,5.028950188879469790e-02,-1.019535789948231574e+00,3.576784756841956958e-01
1.226659510573169465e+00,-1.090300149833410615e+00,1.342681521175685955e+00,-9.569280715979890939e-01
-1.031710475453282649e+00,-4.175220413162109012e-01,1.917673926089700442e+00,-8.259859082679261721e-01
1.003338254358696169e+00,-7.967190198925397926e-01,8.811442729742000601e-01,-6.665179443044748631e-01
-3.672097975303532102e-01,-1.583760714585150109e-01,7.048517946407835133e-01,-3.059270158973913523e-01
-4.990965379843379512e-01,3.926089148419288355e-01,-4.298474226124373576e-01,3.270190347377492368e-01
-7.494594544842437811e-01,3.214916805650481213e-01,-3.344527895531279604e-02,1.634860351643889209e-01
2.260627747578283220e+00,-1.829756498322555158e+00,2.064454555276730385e+00,-1.544095511284524047e+00
-1.018531214242604399e+00,1.033202577505932362e+00,-1.406870303514527798e+00,9.508542840459243140e-01
1.352986222736751731e-01,-1.544773971624808229e-01,2.262228411667295269e-01,-1.473637796495746721e-01
-4.327735627415698616e-01,-2.130337207317622439e-01,8.909302776155638703e-01,-3.927860676829704190e-01
-1.310914213655841154e+00,1.341684113887920526e+00,-1.837870887371204409e+00,1.238335711964073216e+00
3.048729723113260626e+00,-2.406415501375549049e+00,2.644363890592043020e+00,-2.007572685626465514e+00
-8.720020498877926185e-01,7.858482550648581144e-01,-9.790932582735588641e-01,6.934308034947018751e-01
1.763653072162192359e+00,-1.491098003573703812e+00,1.755800693610695351e+00,-1.282355249346531112e+00
6.392461024900594202e-01,4.443574714245709378e-01,-1.612081014338473839e+00,7.386605528318869185e-01
-1.056898855564629480e+00,7.683690274356922423e-01,-7.663503145845871334e-01,6.154809492881601063e-01
-3.902374791041163249e-03,-1.440715501500032872e-02,3.654153022841422072e-02,-1.880012299050796976e-02
2.616903615877683720e+00,-8.157881098230715944e-01,-5.836238223252756541e-01,-1.959687471695724936e-01
-2.466880048519952240e+00,8.043908295611574832e-01,4.694086439340863226e-01,2.279576984840414600e-01
2.256808605908068976e+00,-1.930264812052828960e+00,2.297500308341463349e+00,-1.668087023828009663e+00
-1.343143424296230792e+00,1.479513031744460472e+00,-2.122428482528717630e+00,1.396900493744999805e+00
8.488708859308191634e-02,-7.938940688773754584e-02,1.019085294677704034e-01,-7.103424872359727360e-02
3.994644010615291840e+00,-3.281236286421431281e+00,3.757504319690603278e+00,-2.787107443872171242e+00
-9.818223692718706097e-01,6.660453472974755540e-01,-6.029087394237289121e-01,5.134180284030592789e-01
3.770957513286010698e-02,6.906499315182182963e-01,-1.612108342385788706e+00,8.555257162171856500e-01
-8.386502806484896766e-01,5.442372173706361282e-01,-4.586346457653709408e-01,4.083863399501097557e-01
-9.901266761657182558e-01,-3.534762154270046364e-01,1.732576461756526687e+00,-7.349937376725923510e-01
-6.758610688754207452e-01,1.444034143041250107e-01,3.020768829496562891e-01,-3.039268500684899968e-02
-5.700338851266586460e-01,3.527140143393684424e-01,-2.724514972780347488e-01,2.565556238579427828e-01
1.142898079994203675e+00,-8.628437519168075109e-01,9.016613294120900957e-01,-7.046092916801981465e-01
-3.695947939124388792e-01,-3.958586783737536585e-01,1.249290078964230499e+00,-5.968641621851876744e-01
-6.670096602624067117e-01,3.570600526292604382e-01,-1.917245244209921928e-01,2.321858942865772935e-01
1.081294677714850216e+00,1.847008546995810296e-01,-1.432457402321803963e+00,5.566509097249615623e-01
5.907109268195758212e-01,4.399259560285543325e-01,-1.556594168854172899e+00,7.183903779798003209e-01
-2.528925393010984513e-01,-3.474353019683451560e-01,1.029642876861973200e+00,-5.019719066258456763e-01
-2.517816318445402324e+00,1.881373409650127781e-01,1.924022466419715194e+00,-5.407026817234076299e-01
-1.197971634077373837e+00,1.168142998403692401e+00,-1.547225016755245264e+00,1.060833445121447394e+00
-2.193294586416173253e+00,6.383857576408201728e-01,5.926851087139970442e-01,1.088313536302290968e-01
-2.331434957332456648e-01,9.463877522637494794e-03,1.963270973692168297e-01,-5.979149329756448805e-02
8.183411051970356231e-01,3.776852889650347562e-03,-7.735804112220234785e-01,2.550789203703896502e-01
-6.652271458103360402e-01,3.429996767952470105e-01,-1.612887838192135215e-01,2.155494720829272126e-01
1.541684347521935727e+00,-7.312547979253456454e-01,2.284519891875944619e-01,-4.217521472541617134e-01
-9.771861192032035293e-01,6.089009571933902132e-01,-4.767732231534601572e-01,4.450057377562459116e-01
-2.957440950943303726e+00,3.201142141620065829e-01,2.033645287915467392e+00,-5.139776580328822009e-01
1.248447160529315259e+00,-1.028484640709010911e+00,1.181180972331826506e+00,-8.747202400254298071e-01
3.475598010765622581e-01,-2.602257374728976225e-01,2.692478762140960713e-01,-2.116245904523537946e-01
1.784541029344470786e+00,-1.412451696576671134e+00,1.556713878236007265e+00,-1.179855301039554938e+00
9.753643211025785353e-01,3.920878507854324013e-01,-1.806933346653271322e+00,7.776595120225525681e-01
-1.532181706927973952e+00,1.726785497917120660e+00,-2.510282567290737177e+00,1.641213496340699463e+00
-1.077265218240366584e+00,1.167553075124622808e+00,-1.658710362299057772e+00,1.097056261684666190e+00
2.183917855150712573e+00,-6.705617834585170245e-01,-5.104573056590847591e-01,-1.510207897316374892e-01
-4.705737706051160707e-01,-3.906889407357318489e-01,1.331878476995987715e+00,-6.214525492206077750e-01
2.235934405315652684e-01,-2.449080585369146634e-01,3.501548029114792682e-01,-2.308476230400745566e-01
8.869521904343975471e-01,4.844095291507780066e-02,-9.396906335472068328e-01,3.306583805918837382e-01
1.676947672663706923e+00,1.161614096998963563e-01,-1.832767488045702775e+00,6.552017787031053642e-01
-9.203967684011801209e-01,9.959747342010041304e-01,-1.413606205691795736e+00,9.353965969174343753e-01
-1.635858614809205802e-01,-6.397563802416149636e-01,1.613575480977624377e+00,-8.318590738172724208e-01
-2.409975872086311810e+00,3.246324470429414188e-01,1.511577840458506738e+00,-3.408977632749790043e-01
5.017155926595584514e-01,-5.087497738270421177e-01,6.925664456847340222e-01,-4.681432535152617591e-01
1.094453079808394014e+00,-9.754516574593894429e-01,1.204047015397354370e+00,-8.570449841045958417e-01
-9.345811293316917956e-01,6.640061282462828007e-01,-6.424123882202128488e-01,5.253848467124065946e-01
-7.544054647204921915e-01,-1.492527404004421188e-01,1.045959113448649891e+00,-4.132842596979103833e-01
1.719202089946989309e+00,-1.472068582463975428e+00,1.753904892352507350e+00,-1.272705801099773160e+00
-1.234049642018920867e+00,1.128338025296815816e+00,-1.422619727610460405e+00,1.001149064471922534e+00
1.919148852423405494e+00,-2.395800492737203691e-01,-1.246957071859487787e+00,2.946092654609965833e-01
2.443852610098926625e-01,3.071424436533173319e-01,-9.296958469712564010e-01,4.501296905286733541e-01
1.976299334646916872e+00,-1.589705380363787501e+00,1.782161860988449309e+00,-1.337771839523351769e+00
7.668533812999103194e-01,-5.524797778739607423e-01,5.445669500931893392e-01,-4.404332092364304785e-01
1.339888255227755121e+00,-1.194921927365933501e+00,1.475706575312785818e+00,-1.050122323984655326e+00
2.174427732345060260e+00,-1.695821751983678238e+00,1.839238007940324771e+00,-1.406807904702461087e+00
-8.002129159765416500e-01,4.378728615953135783e-01,-2.517185962129230292e-01,2.901717924973392093e-01
6.729653620409663528e-01,-6.163950270304882073e-01,7.782584842140044534e-01,-5.472741752145657834e-01
-8.384585300999574109e-01,6.492670784763472369e-01,-6.986130172434446006e-01,5.367930404174688919e-01
-1.755973245863079679e+00,2.019188499907617285e+00,-2.968690366187692220e+00,1.930039998279805324e+00
-6.479636736717482304e-01,5.927135707968671507e-01,-7.475608451790439757e-01,5.259871724728338860e-01
1.643497263593782787e+00,-1.395579507171199163e+00,1.650034995792600157e+00,-1.202405453190711127e+00
1.543530598268053833e+00,-2.902133450771890999e-01,-7.802384651889086031e-01,1.177719697467644183e-01
-7.326374872488117251e-01,1.717982028562125840e-01,2.926030731647017991e-01,-1.429299068820432880e-02
1.570076284587019533e+00,5.606177456544323562e-03,-1.480453377523844649e+00,4.873923545434427629e-01
-9.257646723946684197e-01,7.482197861157131591e-01,-8.429262858104498157e-01,6.309935445507621754e-01
-1.503849720818090319e+00,1.674633056652711449e+00,-2.417694392410570270e+00,1.586153816530876393e+00
-3.006485704036081508e+00,7.081438544458081852e-01,1.193560025661384749e+00,-5.481057399136569225e-02
1.710336851194980134e+00,-2.984879633991536774e-01,-9.172710357936053605e-01,1.587134104719712668e-01
6.979342123308176493e-01,1.784539674741618398e-01,-1.059842555549171950e+00,4.316848479504630243e-01
9.068010297551349908e-01,-6.216551928673228478e-01,5.716866557157456175e-01,-4.821338373893080398e-01
5.697455537949618343e-01,-5.486181355212979387e-03,-5.200528759294801295e-01,1.676735741275241498e-01
2.554509229309263052e-01,-4.718009910981302846e-01,8.384065535864281271e-01,-4.983636939700438750e-01
-1.441904594052713096e+00,1.528581385778509105e+00,-2.142140425136744852e+00,1.426635639918470977e+00
-1.020875986246206235e+00,9.348471996674930784e-01,-1.180118220525627537e+00,8.299449396862422779e-01
3.235416932319655769e-01,3.590543003854508863e-01,-1.122211228744331102e+00,5.377935501188387812e-01
-1.067163989944608371e+00,9.130853046015368069e-01,-1.087164064845965505e+00,7.891845647977380196e-01
